     2.00000000    11.11707125     0.00015666
     2.00000000    11.19647891     0.00015376
     2.00000000    11.27588656     0.00014539
     2.00000000    11.35529421     0.00012945
     2.00000000    11.43470186     0.00011239
     2.00000000    11.51410951     0.00009353
     2.00000000    11.59351717     0.00006839
     2.00000000    11.67292482     0.00004443
     2.00000000    11.75233247     0.00003248
     2.00000000    11.83174012     0.00003342
     2.00000000    11.91114777     0.00004381
     2.00000000    11.99055542     0.00005970
     2.00000000    12.06996308     0.00007363
     2.00000000    12.14937073     0.00008067
     2.00000000    12.22877838     0.00008816
     2.00000000    12.30818603     0.00010456
     2.00000000    12.38759368     0.00012091
     2.00000000    12.46700134     0.00011966
     2.00000000    12.54640899     0.00009994
     2.00000000    12.62581664     0.00007836
     2.00000000    12.70522429     0.00006440
     2.00000000    12.78463194     0.00005405
     2.00000000    12.86403959     0.00004570
     2.00000000    12.94344725     0.00004248
     2.00000000    13.02285490     0.00004172
     2.00000000    13.10226255     0.00003785
     2.00000000    13.18167020     0.00003112
     2.00000000    13.26107785     0.00002554
     2.00000000    13.34048551     0.00002215
     2.00000000    13.41989316     0.00001849
     2.00000000    13.49930081     0.00001400
     2.00000000    13.57870846     0.00001041
     2.00000000    13.65811611     0.00000822
     2.00000000    13.73752376     0.00000649
     2.00000000    13.81693142     0.00000468
     2.00000000    13.89633907     0.00000324
     2.00000000    13.97574672     0.00000243
     2.00000000    14.05515437     0.00000192
     2.00000000    14.13456202     0.00000147
     2.00000000    14.21396968     0.00000103
     2.00000000    14.29337733     0.00000065
     2.00000000    14.37278498     0.00000035
     2.00000000    14.45219263     0.00000016
     2.00000000    14.53160028     0.00000006
     2.00000000    14.61100793     0.00000001
     2.00000000    14.69041559     0.00000000
     2.00000000    14.76982324     0.00000000
     2.00000000    14.84923089     0.00000000
     2.00000000    14.92863854     0.00000000
     2.00000000    15.00804619     0.00000000
     2.00000000    15.08745385     0.00000000
     2.00000000    15.16686150     0.00000000
     2.00000000    15.24626915     0.00000000
     2.00000000    15.32567680     0.00000000
     2.00000000    15.40508445     0.00000000
     2.00000000    15.48449210     0.00000000
     2.00000000    15.56389976     0.00000000
     2.00000000    15.64330741     0.00000000
     2.00000000    15.72271506     0.00000000
     2.00000000    15.80212271     0.00000000
     2.00000000    15.88153036     0.00000000
     3.00000000     0.00000000     0.00092978
     3.00000000     0.07940765     0.00175977
     3.00000000     0.15881530     0.00205213
     3.00000000     0.23822296     0.00149455
     3.00000000     0.31763061     0.00069967
     3.00000000     0.39703826     0.00022874
     3.00000000     0.47644591     0.00007748
     3.00000000     0.55585356     0.00006295
     3.00000000     0.63526121     0.00008534
     3.00000000     0.71466887     0.00012908
     3.00000000     0.79407652     0.00021031
     3.00000000     0.87348417     0.00031771
     3.00000000     0.95289182     0.00041875
     3.00000000     1.03229947     0.00053010
     3.00000000     1.11170713     0.00070230
     3.00000000     1.19111478     0.00095709
     3.00000000     1.27052243     0.00135722
     3.00000000     1.34993008     0.00199817
     3.00000000     1.42933773     0.00264213
     3.00000000     1.50874538     0.00272505
     3.00000000     1.58815304     0.00216173
     3.00000000     1.66756069     0.00154379
     3.00000000     1.74696834     0.00136171
     3.00000000     1.82637599     0.00154872
     3.00000000     1.90578364     0.00179388
     3.00000000     1.98519130     0.00196461
     3.00000000     2.06459895     0.00206444
     3.00000000     2.14400660     0.00211959
     3.00000000     2.22341425     0.00228492
     3.00000000     2.30282190     0.00274723
     3.00000000     2.38222955     0.00345231
     3.00000000     2.46163721     0.00414454
     3.00000000     2.54104486     0.00464289
     3.00000000     2.62045251     0.00470260
     3.00000000     2.69986016     0.00424865
     3.00000000     2.77926781     0.00392441
     3.00000000     2.85867547     0.00450782
     3.00000000     2.93808312     0.00613606
     3.00000000     3.01749077     0.00819759
     3.00000000     3.09689842     0.00977621
     3.00000000     3.17630607     0.01044169
     3.00000000     3.25571372     0.01040083
     3.00000000     3.33512138     0.01013562
     3.00000000     3.41452903     0.01048938
     3.00000000     3.49393668     0.01205961
     3.00000000     3.57334433     0.01416359
     3.00000000     3.65275198     0.01547079
     3.00000000     3.73215964     0.01527207
     3.00000000     3.81156729     0.01416278
     3.00000000     3.89097494     0.01390200
     3.00000000     3.97038259     0.01544465
     3.00000000     4.04979024     0.01761234
     3.00000000     4.12919789     0.01873464
     3.00000000     4.20860555     0.01876472
     3.00000000     4.28801320     0.01930990
     3.00000000     4.36742085     0.02090640
     3.00000000     4.44682850     0.02170342
     3.00000000     4.52623615     0.01996864
     3.00000000     4.60564381     0.01619780
     3.00000000     4.68505146     0.01260570
     3.00000000     4.76445911     0.01061700
     3.00000000     4.84386676     0.00986958
     3.00000000     4.92327441     0.00980841
     3.00000000     5.00268206     0.01047049
     3.00000000     5.08208972     0.01180156
     3.00000000     5.16149737     0.01299952
     3.00000000     5.24090502     0.01299369
     3.00000000     5.32031267     0.01171977
